statusId,status,raceId,circuitId,circuitName,year,teamId,teamName,resultId,driverId,position,total_time
1,Finished,255.0,22.0,Japanese Grand Prix,1995.0,22.0,Benetton,5091.0,30.0,1,5812930
1,Finished,255.0,22.0,Japanese Grand Prix,1995.0,22.0,Benetton,5093.0,65.0,3,5896734
1,Finished,256.0,29.0,Australian Grand Prix,1995.0,3.0,Williams,5115.0,71.0,1,6555946
1,Finished,257.0,18.0,Brazilian Grand Prix,1994.0,22.0,Benetton,5139.0,30.0,1,5739200
1,Finished,258.0,28.0,Pacific Grand Prix,1994.0,6.0,Ferrari,5168.0,77.0,2,6436993
1,Finished,258.0,28.0,Pacific Grand Prix,1994.0,22.0,Benetton,5167.0,30.0,1,6361693
1,Finished,259.0,21.0,San Marino Grand Prix,1994.0,1.0,McLaren,5197.0,57.0,3,5379321
1,Finished,259.0,21.0,San Marino Grand Prix,1994.0,6.0,Ferrari,5196.0,78.0,2,5363584
1,Finished,259.0,21.0,San Marino Grand Prix,1994.0,15.0,Sauber,5198.0,91.0,4,5382300
1,Finished,259.0,21.0,San Marino Grand Prix,1994.0,22.0,Benetton,5195.0,30.0,1,5308642
1,Finished,260.0,6.0,Monaco Grand Prix,1994.0,1.0,McLaren,5224.0,84.0,2,6632578
1,Finished,260.0,6.0,Monaco Grand Prix,1994.0,6.0,Ferrari,5225.0,77.0,3,6672124
1,Finished,260.0,6.0,Monaco Grand Prix,1994.0,22.0,Benetton,5223.0,30.0,1,6595300
1,Finished,261.0,4.0,Spanish Grand Prix,1994.0,3.0,Williams,5249.0,71.0,1,5774300
1,Finished,261.0,4.0,Spanish Grand Prix,1994.0,22.0,Benetton,5250.0,30.0,2,5798466
1,Finished,261.0,4.0,Spanish Grand Prix,1994.0,25.0,Tyrrell,5251.0,87.0,3,5861269
1,Finished,262.0,7.0,Canadian Grand Prix,1994.0,3.0,Williams,5277.0,71.0,2,6311760
1,Finished,262.0,7.0,Canadian Grand Prix,1994.0,6.0,Ferrari,5278.0,55.0,3,6345438
1,Finished,262.0,7.0,Canadian Grand Prix,1994.0,6.0,Ferrari,5279.0,77.0,4,6347709
1,Finished,262.0,7.0,Canadian Grand Prix,1994.0,22.0,Benetton,5276.0,30.0,1,6272100
1,Finished,263.0,8.0,French Grand Prix,1994.0,3.0,Williams,5304.0,71.0,2,5928842
1,Finished,263.0,8.0,French Grand Prix,1994.0,6.0,Ferrari,5305.0,77.0,3,5968965
1,Finished,263.0,8.0,French Grand Prix,1994.0,22.0,Benetton,5303.0,30.0,1,5916200
1,Finished,264.0,9.0,British Grand Prix,1994.0,1.0,McLaren,5333.0,57.0,3,5504299
1,Finished,264.0,9.0,British Grand Prix,1994.0,3.0,Williams,5331.0,71.0,1,5403640
1,Finished,264.0,9.0,British Grand Prix,1994.0,6.0,Ferrari,5332.0,55.0,2,5471768
1,Finished,264.0,9.0,British Grand Prix,1994.0,17.0,Jordan,5334.0,22.0,4,5505391
1,Finished,265.0,10.0,German Grand Prix,1994.0,6.0,Ferrari,5359.0,77.0,1,4957200
1,Finished,265.0,10.0,German Grand Prix,1994.0,27.0,Ligier,5360.0,44.0,2,5011979
1,Finished,265.0,10.0,German Grand Prix,1994.0,27.0,Ligier,5361.0,103.0,3,5022621
1,Finished,265.0,10.0,German Grand Prix,1994.0,29.0,Footwork,5362.0,104.0,4,5038809
1,Finished,265.0,10.0,German Grand Prix,1994.0,29.0,Footwork,5363.0,81.0,5,5047744
1,Finished,265.0,10.0,German Grand Prix,1994.0,33.0,Larrousse,5364.0,100.0,6,5062645
1,Finished,266.0,11.0,Hungarian Grand Prix,1994.0,3.0,Williams,5388.0,71.0,2,6501012
1,Finished,266.0,11.0,Hungarian Grand Prix,1994.0,22.0,Benetton,5387.0,30.0,1,6480185
1,Finished,266.0,11.0,Hungarian Grand Prix,1994.0,22.0,Benetton,5389.0,50.0,3,6550514
1,Finished,267.0,13.0,Belgian Grand Prix,1994.0,1.0,McLaren,5416.0,57.0,2,5378481
1,Finished,267.0,13.0,Belgian Grand Prix,1994.0,3.0,Williams,5415.0,71.0,1,5327100
1,Finished,267.0,13.0,Belgian Grand Prix,1994.0,3.0,Williams,5418.0,14.0,4,5432887
1,Finished,267.0,13.0,Belgian Grand Prix,1994.0,22.0,Benetton,5417.0,50.0,3,5397553
1,Finished,268.0,14.0,Italian Grand Prix,1994.0,1.0,McLaren,5445.0,57.0,3,4708840
1,Finished,268.0,14.0,Italian Grand Prix,1994.0,1.0,McLaren,5447.0,84.0,5,4768775
1,Finished,268.0,14.0,Italian Grand Prix,1994.0,3.0,Williams,5443.0,71.0,1,4683200
1,Finished,268.0,14.0,Italian Grand Prix,1994.0,6.0,Ferrari,5444.0,77.0,2,4688130
1,Finished,268.0,14.0,Italian Grand Prix,1994.0,17.0,Jordan,5446.0,22.0,4,4733834
1,Finished,269.0,27.0,Portuguese Grand Prix,1994.0,1.0,McLaren,5473.0,57.0,3,6330293
1,Finished,269.0,27.0,Portuguese Grand Prix,1994.0,1.0,McLaren,5476.0,84.0,6,6362802
1,Finished,269.0,27.0,Portuguese Grand Prix,1994.0,3.0,Williams,5471.0,71.0,1,6310100
1,Finished,269.0,27.0,Portuguese Grand Prix,1994.0,3.0,Williams,5472.0,14.0,2,6310703
1,Finished,269.0,27.0,Portuguese Grand Prix,1994.0,17.0,Jordan,5474.0,22.0,4,6338103
1,Finished,269.0,27.0,Portuguese Grand Prix,1994.0,22.0,Benetton,5475.0,50.0,5,6339485
1,Finished,270.0,26.0,European Grand Prix,1994.0,1.0,McLaren,5501.0,57.0,3,6096948
1,Finished,270.0,26.0,European Grand Prix,1994.0,3.0,Williams,5500.0,71.0,2,6051989
1,Finished,270.0,26.0,European Grand Prix,1994.0,17.0,Jordan,5502.0,56.0,4,6105746
1,Finished,270.0,26.0,European Grand Prix,1994.0,22.0,Benetton,5499.0,30.0,1,6027300
1,Finished,271.0,22.0,Japanese Grand Prix,1994.0,1.0,McLaren,5533.0,57.0,7,7076517
1,Finished,271.0,22.0,Japanese Grand Prix,1994.0,3.0,Williams,5527.0,71.0,1,6953532
1,Finished,271.0,22.0,Japanese Grand Prix,1994.0,3.0,Williams,5530.0,95.0,4,7009606
1,Finished,271.0,22.0,Japanese Grand Prix,1994.0,6.0,Ferrari,5529.0,55.0,3,7005577
1,Finished,271.0,22.0,Japanese Grand Prix,1994.0,15.0,Sauber,5532.0,49.0,6,7073395
1,Finished,271.0,22.0,Japanese Grand Prix,1994.0,17.0,Jordan,5531.0,56.0,5,7055639
1,Finished,271.0,22.0,Japanese Grand Prix,1994.0,22.0,Benetton,5528.0,30.0,2,6956897
1,Finished,272.0,29.0,Australian Grand Prix,1994.0,1.0,McLaren,5557.0,84.0,3,6523887
1,Finished,272.0,29.0,Australian Grand Prix,1994.0,3.0,Williams,5555.0,95.0,1,6471400
1,Finished,272.0,29.0,Australian Grand Prix,1994.0,6.0,Ferrari,5556.0,77.0,2,6473911
1,Finished,272.0,29.0,Australian Grand Prix,1994.0,17.0,Jordan,5558.0,22.0,4,6541930
1,Finished,273.0,30.0,South African Grand Prix,1993.0,1.0,McLaren,5584.0,102.0,2,6004906
1,Finished,273.0,30.0,South African Grand Prix,1993.0,3.0,Williams,5583.0,117.0,1,5925082
1,Finished,274.0,18.0,Brazilian Grand Prix,1993.0,1.0,McLaren,5609.0,102.0,1,6675485
1,Finished,274.0,18.0,Brazilian Grand Prix,1993.0,3.0,Williams,5610.0,71.0,2,6692110
1,Finished,274.0,18.0,Brazilian Grand Prix,1993.0,22.0,Benetton,5611.0,30.0,3,6720921
1,Finished,274.0,18.0,Brazilian Grand Prix,1993.0,27.0,Ligier,5613.0,87.0,5,6727612
1,Finished,274.0,18.0,Brazilian Grand Prix,1993.0,32.0,Team Lotus,5612.0,65.0,4,6722042
1,Finished,275.0,31.0,European Grand Prix,1993.0,1.0,McLaren,5635.0,102.0,1,6646570
1,Finished,275.0,31.0,European Grand Prix,1993.0,3.0,Williams,5636.0,71.0,2,6729769
1,Finished,276.0,21.0,San Marino Grand Prix,1993.0,3.0,Williams,5661.0,117.0,1,5600413
1,Finished,276.0,21.0,San Marino Grand Prix,1993.0,22.0,Benetton,5662.0,30.0,2,5632823
1,Finished,277.0,4.0,Spanish Grand Prix,1993.0,1.0,McLaren,5688.0,102.0,2,5564558
1,Finished,277.0,4.0,Spanish Grand Prix,1993.0,3.0,Williams,5687.0,117.0,1,5547685
1,Finished,277.0,4.0,Spanish Grand Prix,1993.0,22.0,Benetton,5689.0,30.0,3,5574810
1,Finished,278.0,6.0,Monaco Grand Prix,1993.0,1.0,McLaren,5713.0,102.0,1,6730947
1,Finished,278.0,6.0,Monaco Grand Prix,1993.0,3.0,Williams,5714.0,71.0,2,6783065
1,Finished,278.0,6.0,Monaco Grand Prix,1993.0,6.0,Ferrari,5715.0,55.0,3,6794309
1,Finished,279.0,7.0,Canadian Grand Prix,1993.0,3.0,Williams,5739.0,117.0,1,5801822
1,Finished,279.0,7.0,Canadian Grand Prix,1993.0,3.0,Williams,5741.0,71.0,3,5854507
1,Finished,279.0,7.0,Canadian Grand Prix,1993.0,22.0,Benetton,5740.0,30.0,2,5816349
1,Finished,280.0,8.0,French Grand Prix,1993.0,1.0,McLaren,5768.0,102.0,4,5947646
1,Finished,280.0,8.0,French Grand Prix,1993.0,3.0,Williams,5765.0,117.0,1,5915241
1,Finished,280.0,8.0,French Grand Prix,1993.0,3.0,Williams,5766.0,71.0,2,5915583
1,Finished,280.0,8.0,French Grand Prix,1993.0,22.0,Benetton,5767.0,30.0,3,5936450
1,Finished,280.0,8.0,French Grand Prix,1993.0,27.0,Ligier,5769.0,84.0,5,5949036
1,Finished,281.0,9.0,British Grand Prix,1993.0,3.0,Williams,5791.0,117.0,1,5138189
1,Finished,281.0,9.0,British Grand Prix,1993.0,22.0,Benetton,5792.0,30.0,2,5145849
1,Finished,281.0,9.0,British Grand Prix,1993.0,22.0,Benetton,5793.0,119.0,3,5215671
1,Finished,281.0,9.0,British Grand Prix,1993.0,32.0,Team Lotus,5794.0,65.0,4,5216596
1,Finished,282.0,10.0,German Grand Prix,1993.0,1.0,McLaren,5820.0,102.0,4,4789114
1,Finished,282.0,10.0,German Grand Prix,1993.0,3.0,Williams,5817.0,117.0,1,4720885
1,Finished,282.0,10.0,German Grand Prix,1993.0,6.0,Ferrari,5822.0,77.0,6,4815639
1,Finished,282.0,10.0,German Grand Prix,1993.0,6.0,Ferrari,5823.0,55.0,7,4816726
1,Finished,282.0,10.0,German Grand Prix,1993.0,22.0,Benetton,5818.0,30.0,2,4737549
1,Finished,282.0,10.0,German Grand Prix,1993.0,22.0,Benetton,5821.0,119.0,5,4812401
1,Finished,282.0,10.0,German Grand Prix,1993.0,27.0,Ligier,5819.0,87.0,3,4780234
1,Finished,283.0,11.0,Hungarian Grand Prix,1993.0,3.0,Williams,5843.0,71.0,1,6459098
1,Finished,283.0,11.0,Hungarian Grand Prix,1993.0,6.0,Ferrari,5845.0,77.0,3,6537140
1,Finished,283.0,11.0,Hungarian Grand Prix,1993.0,22.0,Benetton,5844.0,119.0,2,6531013
1,Finished,284.0,13.0,Belgian Grand Prix,1993.0,1.0,McLaren,5872.0,102.0,4,5171887
1,Finished,284.0,13.0,Belgian Grand Prix,1993.0,3.0,Williams,5869.0,71.0,1,5072124
1,Finished,284.0,13.0,Belgian Grand Prix,1993.0,3.0,Williams,5871.0,117.0,3,5087112
1,Finished,284.0,13.0,Belgian Grand Prix,1993.0,22.0,Benetton,5870.0,30.0,2,5075792
1,Finished,285.0,14.0,Italian Grand Prix,1993.0,3.0,Williams,5895.0,71.0,1,4627509
1,Finished,285.0,14.0,Italian Grand Prix,1993.0,6.0,Ferrari,5896.0,55.0,2,4667521
1,Finished,286.0,27.0,Portuguese Grand Prix,1993.0,3.0,Williams,5922.0,117.0,2,5567291
1,Finished,286.0,27.0,Portuguese Grand Prix,1993.0,3.0,Williams,5923.0,71.0,3,5574515
1,Finished,286.0,27.0,Portuguese Grand Prix,1993.0,6.0,Ferrari,5924.0,55.0,4,5633914
1,Finished,286.0,27.0,Portuguese Grand Prix,1993.0,22.0,Benetton,5921.0,30.0,1,5566309
1,Finished,287.0,22.0,Japanese Grand Prix,1993.0,1.0,McLaren,5947.0,102.0,1,6027912
1,Finished,287.0,22.0,Japanese Grand Prix,1993.0,1.0,McLaren,5949.0,57.0,3,6054041
1,Finished,287.0,22.0,Japanese Grand Prix,1993.0,3.0,Williams,5948.0,117.0,2,6039347
1,Finished,287.0,22.0,Japanese Grand Prix,1993.0,3.0,Williams,5950.0,71.0,4,6111450
1,Finished,287.0,22.0,Japanese Grand Prix,1993.0,17.0,Jordan,5951.0,22.0,5,6123013
1,Finished,287.0,22.0,Japanese Grand Prix,1993.0,17.0,Jordan,5952.0,56.0,6,6134333
1,Finished,288.0,29.0,Australian Grand Prix,1993.0,1.0,McLaren,5971.0,102.0,1,6207476
1,Finished,288.0,29.0,Australian Grand Prix,1993.0,3.0,Williams,5972.0,117.0,2,6216735
1,Finished,288.0,29.0,Australian Grand Prix,1993.0,3.0,Williams,5973.0,71.0,3,6241378
1,Finished,289.0,30.0,South African Grand Prix,1992.0,1.0,McLaren,5997.0,102.0,3,5839995
1,Finished,289.0,30.0,South African Grand Prix,1992.0,1.0,McLaren,5999.0,77.0,5,5878954
1,Finished,289.0,30.0,South African Grand Prix,1992.0,3.0,Williams,5995.0,95.0,1,5805320
1,Finished,289.0,30.0,South African Grand Prix,1992.0,3.0,Williams,5996.0,119.0,2,5829680
1,Finished,289.0,30.0,South African Grand Prix,1992.0,22.0,Benetton,5998.0,30.0,4,5853183
1,Finished,290.0,32.0,Mexican Grand Prix,1992.0,1.0,McLaren,6028.0,77.0,4,5546934
1,Finished,290.0,32.0,Mexican Grand Prix,1992.0,3.0,Williams,6025.0,95.0,1,5513587
1,Finished,290.0,32.0,Mexican Grand Prix,1992.0,3.0,Williams,6026.0,119.0,2,5526558
1,Finished,290.0,32.0,Mexican Grand Prix,1992.0,22.0,Benetton,6027.0,30.0,3,5535016
1,Finished,291.0,18.0,Brazilian Grand Prix,1992.0,3.0,Williams,6055.0,95.0,1,5811856
1,Finished,291.0,18.0,Brazilian Grand Prix,1992.0,3.0,Williams,6056.0,119.0,2,5841186
1,Finished,292.0,4.0,Spanish Grand Prix,1992.0,1.0,McLaren,6088.0,77.0,4,7051321
1,Finished,292.0,4.0,Spanish Grand Prix,1992.0,3.0,Williams,6085.0,95.0,1,6970674
1,Finished,292.0,4.0,Spanish Grand Prix,1992.0,6.0,Ferrari,6087.0,55.0,3,6997136
1,Finished,292.0,4.0,Spanish Grand Prix,1992.0,22.0,Benetton,6086.0,30.0,2,6994588
1,Finished,293.0,21.0,San Marino Grand Prix,1992.0,1.0,McLaren,6119.0,102.0,3,5369911
1,Finished,293.0,21.0,San Marino Grand Prix,1992.0,3.0,Williams,6117.0,95.0,1,5320927
1,Finished,293.0,21.0,San Marino Grand Prix,1992.0,3.0,Williams,6118.0,119.0,2,5330378
1,Finished,293.0,21.0,San Marino Grand Prix,1992.0,22.0,Benetton,6120.0,84.0,4,5373934
1,Finished,294.0,6.0,Monaco Grand Prix,1992.0,1.0,McLaren,6149.0,102.0,1,6659372
1,Finished,294.0,6.0,Monaco Grand Prix,1992.0,3.0,Williams,6150.0,95.0,2,6659587
1,Finished,294.0,6.0,Monaco Grand Prix,1992.0,3.0,Williams,6151.0,119.0,3,6691215
1,Finished,294.0,6.0,Monaco Grand Prix,1992.0,22.0,Benetton,6152.0,30.0,4,6698666
1,Finished,294.0,6.0,Monaco Grand Prix,1992.0,22.0,Benetton,6153.0,84.0,5,6740719
1,Finished,295.0,7.0,Canadian Grand Prix,1992.0,1.0,McLaren,6181.0,77.0,1,5828299
1,Finished,295.0,7.0,Canadian Grand Prix,1992.0,6.0,Ferrari,6183.0,55.0,3,5895626
1,Finished,295.0,7.0,Canadian Grand Prix,1992.0,22.0,Benetton,6182.0,30.0,2,5840700
1,Finished,296.0,8.0,French Grand Prix,1992.0,3.0,Williams,6212.0,95.0,1,5888459
1,Finished,296.0,8.0,French Grand Prix,1992.0,3.0,Williams,6213.0,119.0,2,5934906
1,Finished,296.0,8.0,French Grand Prix,1992.0,22.0,Benetton,6214.0,84.0,3,5961038
1,Finished,297.0,9.0,British Grand Prix,1992.0,1.0,McLaren,6246.0,77.0,5,5198786
1,Finished,297.0,9.0,British Grand Prix,1992.0,3.0,Williams,6242.0,95.0,1,5142991
1,Finished,297.0,9.0,British Grand Prix,1992.0,3.0,Williams,6243.0,119.0,2,5182085
1,Finished,297.0,9.0,British Grand Prix,1992.0,22.0,Benetton,6244.0,84.0,3,5191386
1,Finished,297.0,9.0,British Grand Prix,1992.0,22.0,Benetton,6245.0,30.0,4,5196258
1,Finished,297.0,9.0,British Grand Prix,1992.0,32.0,Team Lotus,6247.0,57.0,6,5223129
1,Finished,298.0,10.0,German Grand Prix,1992.0,1.0,McLaren,6275.0,102.0,2,4706532
1,Finished,298.0,10.0,German Grand Prix,1992.0,3.0,Williams,6274.0,95.0,1,4702032
1,Finished,298.0,10.0,German Grand Prix,1992.0,6.0,Ferrari,6278.0,55.0,5,4774639
1,Finished,298.0,10.0,German Grand Prix,1992.0,22.0,Benetton,6276.0,30.0,3,4736494
1,Finished,298.0,10.0,German Grand Prix,1992.0,22.0,Benetton,6277.0,84.0,4,4738991
1,Finished,298.0,10.0,German Grand Prix,1992.0,27.0,Ligier,6279.0,100.0,6,4798530
1,Finished,298.0,10.0,German Grand Prix,1992.0,27.0,Ligier,6280.0,123.0,7,4799212
1,Finished,299.0,11.0,Hungarian Grand Prix,1992.0,1.0,McLaren,6306.0,102.0,1,6379216
1,Finished,299.0,11.0,Hungarian Grand Prix,1992.0,1.0,McLaren,6308.0,77.0,3,6429998
1,Finished,299.0,11.0,Hungarian Grand Prix,1992.0,3.0,Williams,6307.0,95.0,2,6419355
1,Finished,299.0,11.0,Hungarian Grand Prix,1992.0,22.0,Benetton,6310.0,84.0,5,6436714
1,Finished,299.0,11.0,Hungarian Grand Prix,1992.0,32.0,Team Lotus,6309.0,57.0,4,6433529
1,Finished,300.0,13.0,Belgian Grand Prix,1992.0,1.0,McLaren,6341.0,102.0,5,5839090
1,Finished,300.0,13.0,Belgian Grand Prix,1992.0,3.0,Williams,6338.0,95.0,2,5807316
1,Finished,300.0,13.0,Belgian Grand Prix,1992.0,3.0,Williams,6339.0,119.0,3,5814618
1,Finished,300.0,13.0,Belgian Grand Prix,1992.0,22.0,Benetton,6337.0,30.0,1,5770721
1,Finished,300.0,13.0,Belgian Grand Prix,1992.0,22.0,Benetton,6340.0,84.0,4,5816780
1,Finished,300.0,13.0,Belgian Grand Prix,1992.0,32.0,Team Lotus,6342.0,57.0,6,5840751
1,Finished,300.0,13.0,Belgian Grand Prix,1992.0,35.0,Dallara,6343.0,109.0,7,5868958
1,Finished,301.0,14.0,Italian Grand Prix,1992.0,1.0,McLaren,6367.0,102.0,1,4695349
1,Finished,301.0,14.0,Italian Grand Prix,1992.0,1.0,McLaren,6370.0,77.0,4,4780839
1,Finished,301.0,14.0,Italian Grand Prix,1992.0,3.0,Williams,6371.0,119.0,5,4788507
1,Finished,301.0,14.0,Italian Grand Prix,1992.0,22.0,Benetton,6368.0,84.0,2,4712399
1,Finished,301.0,14.0,Italian Grand Prix,1992.0,22.0,Benetton,6369.0,30.0,3,4719722
1,Finished,302.0,27.0,Portuguese Grand Prix,1992.0,1.0,McLaren,6396.0,77.0,2,5724192
1,Finished,302.0,27.0,Portuguese Grand Prix,1992.0,3.0,Williams,6395.0,95.0,1,5686659
1,Finished,303.0,22.0,Japanese Grand Prix,1992.0,1.0,McLaren,6422.0,77.0,2,5603262
1,Finished,303.0,22.0,Japanese Grand Prix,1992.0,3.0,Williams,6421.0,119.0,1,5589533
1,Finished,303.0,22.0,Japanese Grand Prix,1992.0,22.0,Benetton,6423.0,84.0,3,5665036
1,Finished,304.0,29.0,Australian Grand Prix,1992.0,1.0,McLaren,6447.0,77.0,1,6414786
1,Finished,304.0,29.0,Australian Grand Prix,1992.0,22.0,Benetton,6448.0,30.0,2,6415527
1,Finished,304.0,29.0,Australian Grand Prix,1992.0,22.0,Benetton,6449.0,84.0,3,6468942
1,Finished,305.0,33.0,United States Grand Prix,1991.0,1.0,McLaren,6473.0,102.0,1,7247828
1,Finished,305.0,33.0,United States Grand Prix,1991.0,6.0,Ferrari,6474.0,117.0,2,7264150
1,Finished,305.0,33.0,United States Grand Prix,1991.0,22.0,Benetton,6475.0,137.0,3,7325204
1,Finished,305.0,33.0,United States Grand Prix,1991.0,25.0,Tyrrell,6476.0,131.0,4,7333237
1,Finished,306.0,18.0,Brazilian Grand Prix,1991.0,1.0,McLaren,6507.0,102.0,1,5908128
1,Finished,306.0,18.0,Brazilian Grand Prix,1991.0,1.0,McLaren,6509.0,77.0,3,5913544
1,Finished,306.0,18.0,Brazilian Grand Prix,1991.0,3.0,Williams,6508.0,119.0,2,5911119
1,Finished,306.0,18.0,Brazilian Grand Prix,1991.0,6.0,Ferrari,6510.0,117.0,4,5926497
1,Finished,306.0,18.0,Brazilian Grand Prix,1991.0,6.0,Ferrari,6512.0,55.0,6,5931769
1,Finished,306.0,18.0,Brazilian Grand Prix,1991.0,22.0,Benetton,6511.0,137.0,5,5930088
1,Finished,307.0,21.0,San Marino Grand Prix,1991.0,1.0,McLaren,6541.0,102.0,1,5714750
1,Finished,307.0,21.0,San Marino Grand Prix,1991.0,1.0,McLaren,6542.0,77.0,2,5716425
1,Finished,308.0,6.0,Monaco Grand Prix,1991.0,1.0,McLaren,6575.0,102.0,1,6782334
1,Finished,308.0,6.0,Monaco Grand Prix,1991.0,3.0,Williams,6576.0,95.0,2,6800682
1,Finished,308.0,6.0,Monaco Grand Prix,1991.0,6.0,Ferrari,6577.0,55.0,3,6829789
1,Finished,309.0,7.0,Canadian Grand Prix,1991.0,3.0,Williams,6611.0,119.0,3,5973707
1,Finished,309.0,7.0,Canadian Grand Prix,1991.0,17.0,Jordan,6612.0,110.0,4,6011700
1,Finished,309.0,7.0,Canadian Grand Prix,1991.0,17.0,Jordan,6613.0,92.0,5,6013841
1,Finished,309.0,7.0,Canadian Grand Prix,1991.0,22.0,Benetton,6609.0,137.0,1,5931490
1,Finished,309.0,7.0,Canadian Grand Prix,1991.0,25.0,Tyrrell,6610.0,131.0,2,5963322
1,Finished,310.0,32.0,Mexican Grand Prix,1991.0,1.0,McLaren,6645.0,102.0,3,5449561
1,Finished,310.0,32.0,Mexican Grand Prix,1991.0,3.0,Williams,6643.0,119.0,1,5392205
1,Finished,310.0,32.0,Mexican Grand Prix,1991.0,3.0,Williams,6644.0,95.0,2,5393541
1,Finished,311.0,8.0,French Grand Prix,1991.0,1.0,McLaren,6679.0,102.0,3,5914990
1,Finished,311.0,8.0,French Grand Prix,1991.0,3.0,Williams,6677.0,95.0,1,5880056
1,Finished,311.0,8.0,French Grand Prix,1991.0,6.0,Ferrari,6678.0,117.0,2,5885059
1,Finished,311.0,8.0,French Grand Prix,1991.0,6.0,Ferrari,6680.0,55.0,4,5915976
1,Finished,312.0,9.0,British Grand Prix,1991.0,1.0,McLaren,6712.0,77.0,2,5297772
1,Finished,312.0,9.0,British Grand Prix,1991.0,3.0,Williams,6711.0,95.0,1,5255479
1,Finished,312.0,9.0,British Grand Prix,1991.0,6.0,Ferrari,6713.0,117.0,3,5315629
1,Finished,313.0,10.0,German Grand Prix,1991.0,1.0,McLaren,6748.0,77.0,4,4802312
1,Finished,313.0,10.0,German Grand Prix,1991.0,3.0,Williams,6745.0,95.0,1,4769661
1,Finished,313.0,10.0,German Grand Prix,1991.0,3.0,Williams,6746.0,119.0,2,4783440
1,Finished,313.0,10.0,German Grand Prix,1991.0,6.0,Ferrari,6747.0,55.0,3,4787279
1,Finished,313.0,10.0,German Grand Prix,1991.0,17.0,Jordan,6749.0,110.0,5,4847198
1,Finished,313.0,10.0,German Grand Prix,1991.0,17.0,Jordan,6750.0,92.0,6,4870266
1,Finished,314.0,11.0,Hungarian Grand Prix,1991.0,1.0,McLaren,6779.0,102.0,1,6552796
1,Finished,314.0,11.0,Hungarian Grand Prix,1991.0,1.0,McLaren,6782.0,77.0,4,6574652
1,Finished,314.0,11.0,Hungarian Grand Prix,1991.0,3.0,Williams,6780.0,95.0,2,6557395
1,Finished,314.0,11.0,Hungarian Grand Prix,1991.0,3.0,Williams,6781.0,119.0,3,6568390
1,Finished,314.0,11.0,Hungarian Grand Prix,1991.0,6.0,Ferrari,6783.0,55.0,5,6584185
1,Finished,315.0,13.0,Belgian Grand Prix,1991.0,1.0,McLaren,6813.0,102.0,1,5237669
1,Finished,315.0,13.0,Belgian Grand Prix,1991.0,1.0,McLaren,6814.0,77.0,2,5239570
1,Finished,315.0,13.0,Belgian Grand Prix,1991.0,3.0,Williams,6817.0,119.0,5,5294856
1,Finished,315.0,13.0,Belgian Grand Prix,1991.0,22.0,Benetton,6815.0,137.0,3,5269845
1,Finished,315.0,13.0,Belgian Grand Prix,1991.0,22.0,Benetton,6816.0,90.0,4,5274979
1,Finished,315.0,13.0,Belgian Grand Prix,1991.0,32.0,Team Lotus,6819.0,65.0,7,5342268
1,Finished,315.0,13.0,Belgian Grand Prix,1991.0,34.0,Brabham,6818.0,87.0,6,5337704
1,Finished,316.0,14.0,Italian Grand Prix,1991.0,1.0,McLaren,6848.0,102.0,2,4690581
1,Finished,316.0,14.0,Italian Grand Prix,1991.0,1.0,McLaren,6850.0,77.0,4,4702038
1,Finished,316.0,14.0,Italian Grand Prix,1991.0,3.0,Williams,6847.0,95.0,1,4674319
1,Finished,316.0,14.0,Italian Grand Prix,1991.0,6.0,Ferrari,6849.0,117.0,3,4691148
1,Finished,316.0,14.0,Italian Grand Prix,1991.0,17.0,Jordan,6853.0,110.0,7,4725455
1,Finished,316.0,14.0,Italian Grand Prix,1991.0,22.0,Benetton,6851.0,30.0,5,4708782
1,Finished,316.0,14.0,Italian Grand Prix,1991.0,22.0,Benetton,6852.0,137.0,6,4719919
1,Finished,316.0,14.0,Italian Grand Prix,1991.0,41.0,Leyton House,6854.0,122.0,8,4749338
1,Finished,317.0,27.0,Portuguese Grand Prix,1991.0,1.0,McLaren,6882.0,102.0,2,5763245
1,Finished,317.0,27.0,Portuguese Grand Prix,1991.0,3.0,Williams,6881.0,119.0,1,5742304
1,Finished,317.0,27.0,Portuguese Grand Prix,1991.0,6.0,Ferrari,6883.0,55.0,3,5795858
1,Finished,317.0,27.0,Portuguese Grand Prix,1991.0,18.0,Minardi,6884.0,94.0,4,5805802
1,Finished,317.0,27.0,Portuguese Grand Prix,1991.0,22.0,Benetton,6885.0,137.0,5,5812337
1,Finished,317.0,27.0,Portuguese Grand Prix,1991.0,22.0,Benetton,6886.0,30.0,6,5818886
1,Finished,318.0,4.0,Spanish Grand Prix,1991.0,1.0,McLaren,6919.0,102.0,5,5983943
1,Finished,318.0,4.0,Spanish Grand Prix,1991.0,3.0,Williams,6915.0,95.0,1,5921541
1,Finished,318.0,4.0,Spanish Grand Prix,1991.0,3.0,Williams,6917.0,119.0,3,5937450
1,Finished,318.0,4.0,Spanish Grand Prix,1991.0,6.0,Ferrari,6916.0,117.0,2,5932872
1,Finished,318.0,4.0,Spanish Grand Prix,1991.0,6.0,Ferrari,6918.0,55.0,4,5944313
1,Finished,318.0,4.0,Spanish Grand Prix,1991.0,22.0,Benetton,6920.0,30.0,6,6001009
1,Finished,319.0,22.0,Japanese Grand Prix,1991.0,1.0,McLaren,6948.0,77.0,1,5530695
1,Finished,319.0,22.0,Japanese Grand Prix,1991.0,1.0,McLaren,6949.0,102.0,2,5531039
